Resumo,Chave da ocorrência,ID da ocorrência,Tipo de Item,Situação,Chave do projeto,Nome do projeto,Tipo de projeto,Líder do projeto,Descrição do projeto,URL do projeto,Prioridade,Resolução,Responsável,Solicitante,Criador,Criado,Atualizado,Última visualização,Resolvido,Versões Corrigidas,Data para Ficar Pronto,Votos,Rótulos,Descrição,Ambiente,Acompanhadores,Acompanhadores,Acompanhadores,Acompanhadores,Acompanhadores,Acompanhadores,Tempo Estimado,Tempo Restante,Tempo Gasto,Razão Trabalhada,Σ da Estimativa Original,Σ da Estimativa Restante,Σ Tempo Gasto,Nível de Segurança,Link externo de ocorrência (Blocks),Anexos,Anexos,Campo personalizado (Development),Campo personalizado (Epic Colour),Campo personalizado (Epic Link),Campo personalizado (Epic Name),Campo personalizado (Epic Status),Campo personalizado (Gerada(s) durante),Campo personalizado (Rank),Sprint,Sprint,Sprint,Sprint,points,Campo personalizado (Test sessions),Campo personalizado (Testing status),Campo personalizado ([CHART] Date of First Response),Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário,Comentário
Melhorar código da classe AbstractHttpControllerTestCase,ERP-127,10151,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,elson.pedro,admin,admin,05/mar/18 11:10 AM,06/abr/18 8:29 AM,19/abr/18 8:24 AM,06/abr/18 8:29 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-04-06T08:29:46.471-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-143,,,,0|hzzzxi:,Sprint 6,Sprint 7,,,2.0,,,,03/abr/18 10:33 AM;admin;Pull request com conflitos e erro na build.,03/abr/18 11:20 AM;admin;Continua com erro.,,,,,,,,,,,,,,
Melhorar código da classe Application\Database\Table\AbstractTable,ERP-126,10150,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,elson.pedro,admin,admin,05/mar/18 11:10 AM,03/abr/18 12:26 PM,19/abr/18 8:24 AM,03/abr/18 12:26 PM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-29T11:01:31.954-0300"",""stateCount"":1,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-143,,,,0|hzzzxh:,Sprint 6,Sprint 7,,,2.0,,,,03/abr/18 10:31 AM;admin;Pull request com erro e conflitos.,03/abr/18 11:15 AM;admin;Erro na build.,,,,,,,,,,,,,,
Melhorar código da classe Controller\AbstractActionController,ERP-125,10149,Melhoria,Para Fazer,ERP,Bevicred ERP,software,admin,,,Medium,,elson.pedro,admin,admin,05/mar/18 11:10 AM,09/abr/18 7:01 AM,19/abr/18 8:24 AM,,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=OPEN, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-29T11:01:31.000-0300"",""stateCount"":1,""state"":""OPEN"",""dataType"":""pullrequest"",""open"":true},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-143,,,,0|hzzzxf:,Sprint 6,Sprint 7,,,2.0,,,,,,,,,,,,,,,,,,,
Mehlorar código da classe Vendas\Model\Venda\Venda,ERP-124,10148,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,elson.pedro,admin,admin,05/mar/18 11:09 AM,28/mar/18 10:26 AM,19/abr/18 8:24 AM,28/mar/18 10:26 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-28T10:26:25.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-143,,,,0|i000bq:p,Sprint 6,,,,2.0,,,,,,,,,,,,,,,,,,,
Melhorar código da classe BMG\WebService\v2\Model\Proposta,ERP-123,10147,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,elson.pedro,admin,admin,05/mar/18 11:09 AM,27/mar/18 11:32 AM,19/abr/18 8:24 AM,27/mar/18 11:32 AM,v1.2.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-27T11:31:45.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-143,,,,0|i000bq:o,Sprint 6,,,,2.0,,,,,,,,,,,,,,,,,,,
Implementar API de cadastro de Contrato de Trabalho,ERP-121,10141,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,02/mar/18 9:24 AM,05/mar/18 7:51 AM,19/abr/18 8:24 AM,05/mar/18 7:51 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-03-02T16:22:00.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-4,,,,0|i00091:fi,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Criar API de Cadastro de Cetificado,ERP-120,10139,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,02/mar/18 8:18 AM,05/mar/18 7:51 AM,19/abr/18 8:24 AM,05/mar/18 7:51 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-02T16:22:00.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-14,,,,0|i00091:f,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Criar API de Cadastro de Certificadora,ERP-119,10138,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,02/mar/18 8:18 AM,05/mar/18 7:51 AM,19/abr/18 8:24 AM,05/mar/18 7:51 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-02T16:22:00.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-14,,,,0|i00091:g,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
"Implementar API de cadastro de ""FormaDeContrato""",ERP-118,10137,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,01/mar/18 5:35 PM,05/mar/18 7:51 AM,19/abr/18 8:24 AM,05/mar/18 7:51 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-03-02T16:22:00.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-13,,,,0|i00091:h,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
"Implementar API de cadastro de ""TipoDeVenda""",ERP-117,10136,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,01/mar/18 5:35 PM,06/mar/18 9:57 AM,19/abr/18 8:24 AM,06/mar/18 9:57 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-03-07T17:23:50.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-13,,,,0|hzzzzb:,Sprint 3,,,,1.0,,,,,,,,,,,,,,,,,,,
"Implementar API de Cadastro de ""TipoDeAgente""",ERP-116,10135,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,01/mar/18 5:35 PM,06/mar/18 9:57 AM,19/abr/18 8:24 AM,06/mar/18 9:57 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-07T17:23:50.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-13,,,,0|hzzzz3:,Sprint 3,,,,1.0,,,,,,,,,,,,,,,,,,,
"Implementar API de cadastro de ""Convenio""",ERP-115,10134,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,01/mar/18 5:35 PM,06/mar/18 9:57 AM,19/abr/18 8:24 AM,06/mar/18 9:57 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-07T17:23:50.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-13,,,,0|hzzzyv:,Sprint 3,,,,1.0,,,,,,,,,,,,,,,,,,,
"Implementar API de cadastro de ""GrupoConvenio""",ERP-114,10133,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,01/mar/18 5:35 PM,06/mar/18 9:57 AM,19/abr/18 8:24 AM,06/mar/18 9:57 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-07T17:23:50.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-13,,,,0|hzzzyn:,Sprint 3,,,,1.0,,,,,,,,,,,,,,,,,,,
Criar interface de cadastro de curso,ERP-109,10122,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,alessandro.navarro,admin,admin,26/fev/18 10:12 AM,15/mar/18 4:38 PM,19/abr/18 8:24 AM,15/mar/18 4:38 PM,v1.0.0,,0,Planejado,,,admin,Adriane.chagas,alessandro.navarro,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-19T16:46:57.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-14,,,,0|i0008z:in,Sprint 2,Sprint 3,Sprint 4,,5.0,,,2018-03-15 18:40:28.045,15/mar/18 3:40 PM;Adriane.chagas;o List de tipo de curso está carregando cursos inativos(valor 0).,15/mar/18 3:51 PM;alessandro.navarro;Alterado\!,15/mar/18 4:35 PM;Adriane.chagas;Aprovado,,,,,,,,,,,,,
Criar interface de cadastro de tipo de relacionamento,ERP-107,10120,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,elson.pedro,admin,admin,26/fev/18 10:11 AM,12/mar/18 6:26 PM,19/abr/18 8:24 AM,12/mar/18 6:26 PM,v1.0.0,,0,Planejado,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-12T18:25:45.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-14,,,,0|i0008z:ji,Sprint 4,,,,5.0,,,,,,,,,,,,,,,,,,,
Criar interface de cadastro de habilidade,ERP-106,10119,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 10:11 AM,12/mar/18 10:57 AM,19/abr/18 8:24 AM,12/mar/18 10:38 AM,v1.0.0,,0,Planejado,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-03-19T16:46:57.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-14,,,,0|i00091:6,Sprint 3,Sprint 4,,,5.0,,,,,,,,,,,,,,,,,,,
Criar interface de cadastro de experiencia,ERP-105,10118,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,elson.pedro,admin,admin,26/fev/18 10:11 AM,16/mar/18 5:49 PM,19/abr/18 8:24 AM,16/mar/18 5:49 PM,v1.0.0,,0,Planejado,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-16T17:49:18.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-14,,,,0|i0008z:jr,Sprint 4,,,,5.0,,,,,,,,,,,,,,,,,,,
Criar API de hierarquia de pessoas a partir de,ERP-104,10117,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 10:10 AM,05/mar/18 8:58 AM,19/abr/18 8:24 AM,28/fev/18 2:52 PM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-02-28T15:57:32.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-4,,,,0|i0008y:xzr,Sprint 2,,,,5.0,,,,,,,,,,,,,,,,,,,
Criar API de hierarquia de pessoas por divisão,ERP-103,10116,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 10:10 AM,05/mar/18 8:59 AM,19/abr/18 8:24 AM,28/fev/18 3:57 PM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-02-28T15:57:32.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-4,,,,0|i0008y:xzv,Sprint 2,,,,13.0,,,,,,,,,,,,,,,,,,,
Criar API de hierarquia de divisões a partir de,ERP-102,10115,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 10:09 AM,05/mar/18 9:00 AM,19/abr/18 8:24 AM,01/mar/18 9:55 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-03-01T09:46:44.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-4,,,,0|i0008y:xzy,Sprint 2,,,,3.0,,,,,,,,,,,,,,,,,,,
Criar API de hierarquia de divisões completo,ERP-101,10114,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 10:09 AM,05/mar/18 9:00 AM,19/abr/18 8:24 AM,01/mar/18 11:35 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-03-02T16:22:00.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-4,,,,0|i0008y:xzz,Sprint 2,,,,5.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo WebToken,ERP-100,10113,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:45 AM,05/mar/18 8:56 AM,19/abr/18 8:24 AM,28/fev/18 1:51 PM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-02-27T10:26:54.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-60,,,,0|i0008y:xwi,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do modulo Vendas,ERP-99,10112,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:45 AM,05/mar/18 8:57 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xwzi,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Stock,ERP-98,10111,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:45 AM,05/mar/18 8:57 AM,19/abr/18 8:24 AM,26/fev/18 3:40 PM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=2}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":2,""lastUpdated"":""2018-02-26T15:39:38.000-0300"",""stateCount"":2,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":2,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-60,,,,0|i0008y:xwzv,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Importação,ERP-97,10110,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:45 AM,05/mar/18 8:57 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xwzr,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Financeira,ERP-96,10109,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:44 AM,05/mar/18 8:56 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xwr,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo CRM,ERP-95,10108,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:44 AM,05/mar/18 8:55 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xw,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo BMG,ERP-94,10107,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:44 AM,05/mar/18 8:56 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xwx,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do modulo Auth,ERP-93,10106,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:44 AM,05/mar/18 8:56 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xwv,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Accounting,ERP-92,10105,Melhoria,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:42 AM,05/mar/18 8:57 AM,19/abr/18 8:24 AM,26/fev/18 3:40 PM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=3}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":3,""lastUpdated"":""2018-02-27T10:26:54.000-0300"",""stateCount"":3,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":3,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-60,,,,0|i0008y:xwz,Sprint 2,,,,1.0,,,,,,,,,,,,,,,,,,,
Implementar pipelines para o repositório bevicred-gui,ERP-91,10104,Funcionalidade,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,admin,admin,admin,26/fev/18 7:42 AM,05/mar/18 8:56 AM,19/abr/18 8:24 AM,27/fev/18 10:28 AM,v1.0.0,,0,,,,admin,,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0008y:xwy,Sprint 2,,,,20.0,,,,,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Timeline,ERP-90,10103,Treinamento,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,Adriane.chagas,admin,admin,23/fev/18 9:29 AM,23/fev/18 4:08 PM,19/abr/18 8:24 AM,23/fev/18 4:08 PM,v1.0.0,,0,,,,admin,Adriane.chagas,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0004u:zzzzyi,Sprint 1,,,,,,,2018-02-23 17:34:58.977,23/fev/18 2:34 PM;Adriane.chagas;Está funcionando,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Telefonia,ERP-89,10102,Treinamento,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,Adriane.chagas,admin,admin,23/fev/18 9:29 AM,23/fev/18 4:35 PM,19/abr/18 8:24 AM,23/fev/18 4:08 PM,v1.0.0,,0,,,,admin,Adriane.chagas,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0004u:zzzzzo,Sprint 1,,,,,,,2018-02-23 17:39:55.025,23/fev/18 2:39 PM;Adriane.chagas;Está funcionando.,,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Tarefas,ERP-88,10101,Resolução de Defeito,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,Adriane.chagas,admin,admin,23/fev/18 9:29 AM,19/mar/18 9:09 AM,19/abr/18 8:24 AM,23/fev/18 5:02 PM,v1.0.0,,0,,,,admin,Adriane.chagas,,,,,,,,,,,,,,,,"{pullrequest={dataType=pullrequest, state=MERGED, stateCount=1}, json={""cachedValue"":{""errors"":[],""summary"":{""pullrequest"":{""overall"":{""count"":1,""lastUpdated"":""2018-02-23T16:54:09.000-0300"",""stateCount"":1,""state"":""MERGED"",""dataType"":""pullrequest"",""open"":false},""byInstanceType"":{""bitbucket"":{""count"":1,""name"":""Bitbucket Cloud""}}}}},""isStale"":true}}",,ERP-60,,,,0|i0004u:zzzzzr,Sprint 1,,,,,,,2018-02-23 19:44:32.225,"23/fev/18 4:44 PM;Adriane.chagas;Criação de tabelas corrigido, esta funcionando.",,,,,,,,,,,,,,,
Corrigir testes unitários do módulo Stock,ERP-87,10100,Resolução de Defeito,Concluída,ERP,Bevicred ERP,software,admin,,,Medium,Concluída,Adriane.chagas,admin,admin,23/fev/18 9:29 AM,19/mar/18 9:09 AM,19/abr/18 8:24 AM,23/fev/18 4:08 PM,v1.0.0,,0,,,,admin,Adriane.chagas,,,,,,,,,,,,,,,,{},,ERP-60,,,,0|i0003b:,Sprint 1,,,,,,,2018-02-23 18:19:03.505,23/fev/18 3:19 PM;Adriane.chagas;Esta funcionando.,,,,,,,,,,,,,,,
